Type: latlon
Origin:
0,0,0
lat, lon, type
39.81240472963571,-86.34184977042447,4
39.81240351823989,-86.34184974083483,4
39.81240230684431,-86.3418497112123,4
39.812401095448976,-86.34184968155775,4
39.81239988405388,-86.3418496518721,4
39.812398672659015,-86.34184962215619,4
39.812397461264354,-86.34184959241095,4
39.81239624986991,-86.34184956263725,4
39.812395038475664,-86.34184953283598,4
39.81239382708161,-86.34184950300802,4
39.81239261568775,-86.34184947315427,4
39.81239140429406,-86.3418494432756,4
39.81239019290053,-86.34184941337293,4
39.81238898150717,-86.34184938344708,4
39.812387770113965,-86.341849353499,4
39.812386558720895,-86.34184932352956,4
39.812385347327975,-86.34184929353964,4
39.81238413593518,-86.34184926353012,4
39.812382924542504,-86.3418492335019,4
39.81238171314994,-86.34184920345588,4
39.812380501757474,-86.3418491733929,4
39.81237929036511,-86.34184914331391,4
39.81237807897284,-86.34184911321974,4
39.812376867580646,-86.34184908311131,4
39.81237565618852,-86.34184905298949,4
39.81237444479647,-86.34184902285519,4
39.812373233404465,-86.34184899270925,4
39.81237202201251,-86.3418489625526,4
39.81237081062059,-86.34184893238613,4
39.81236959922871,-86.3418489022107,4
39.81236838783686,-86.34184887202721,4
39.812367176445015,-86.34184884183654,4
39.81236596505318,-86.34184881163958,4
39.812364753661356,-86.34184878143722,4
39.81236354226951,-86.34184875123036,4
39.812362330877654,-86.34184872101986,4
39.812361119485765,-86.3418486908066,4
39.81235990809385,-86.34184866059151,4
39.81235869670191,-86.34184863037544,4
39.8123574853099,-86.3418486001593,4
39.81235627391785,-86.34184856994396,4
39.81235506252572,-86.34184853973031,4
39.81235385113353,-86.34184850951925,4
39.81235263974124,-86.34184847931164,4
39.81235142834888,-86.3418484491084,4
39.812350216956425,-86.34184841891039,4
39.81234900556385,-86.3418483887185,4
39.812347794171174,-86.34184835853364,4
39.81234658277837,-86.34184832835668,4
39.81234537138545,-86.3418482981885,4
39.812344159992385,-86.34184826802999,4
39.81234294859918,-86.34184823788205,4
39.81234173720582,-86.34184820774556,4
39.81234052581228,-86.34184817762139,4
39.812339314418594,-86.34184814751043,4
39.81233810302473,-86.3418481174136,4
39.81233689163067,-86.34184808733177,4
39.81233568023642,-86.3418480572658,4
39.81233446884198,-86.34184802721661,4
39.81233325744732,-86.34184799718508,4
39.81233204605244,-86.3418479671721,4
39.81233083465735,-86.34184793717854,4
39.812329623262016,-86.34184790720528,4
39.812328411866446,-86.34184787725324,4
39.81232720047063,-86.3418478473233,4
39.81232598907454,-86.34184781741631,4
39.8123247776782,-86.34184778753318,4
39.81232356628157,-86.34184775767483,4
39.81232235488467,-86.3418477278421,4
39.81232114348747,-86.34184769803589,4
39.812319932089984,-86.34184766825709,4
39.8123187206922,-86.3418476385066,4
39.81231750929408,-86.34184760878527,4
39.812316297895656,-86.34184757909404,4
39.812315086496895,-86.34184754943375,4
39.8123138750978,-86.3418475198053,4
39.81231266369836,-86.34184749020957,4
39.81231145229856,-86.3418474606475,4
39.812310240898405,-86.3418474311199,4
39.81230902949786,-86.3418474016277,4
39.812307818096954,-86.34184737217178,4
39.812306606695664,-86.34184734275303,4
39.812305395293976,-86.34184731337231,4
39.81230418389188,-86.34184728403055,4
39.812302972489384,-86.34184725472862,4
39.81230176108647,-86.34184722546738,4
39.81230054968313,-86.34184719624776,4
39.812299338279345,-86.34184716707061,4
39.81229812687512,-86.34184713793684,4
39.812296915470455,-86.34184710884733,4
39.81229570406533,-86.34184707980296,4
39.812294492659724,-86.34184705080465,4
39.81229328125366,-86.34184702185323,4
39.812292069847096,-86.34184699294961,4
39.81229085844005,-86.3418469640947,4
39.81228964703251,-86.34184693528937,4
39.81228843562446,-86.34184690653451,4
39.81228722421589,-86.341846877831,4
39.8122860128068,-86.34184684917973,4
39.81228480139719,-86.3418468205816,4
39.81228358998703,-86.34184679203746,4
39.81228237857632,-86.34184676354822,4
39.81228116716506,-86.34184673511479,4
39.81227995575324,-86.34184670673802,4
39.812278744340844,-86.34184667841882,4
39.81227753292787,-86.34184665015806,4
39.81227632151431,-86.34184662195665,4
39.81227511010015,-86.34184659381546,4
39.812273898685405,-86.34184656573537,4
39.81227268727003,-86.34184653771726,4
39.81227147585404,-86.34184650976206,4
39.81227026443742,-86.34184648187062,4
39.812269053020174,-86.34184645404383,4
39.81226784160228,-86.34184642628259,4
39.81226663018373,-86.34184639858778,4
39.812265418764525,-86.34184637096027,4
39.81226420734465,-86.34184634340099,4
39.8122629959241,-86.34184631591077,4
39.81226178450287,-86.34184628849056,4
39.81226057308094,-86.3418462611412,4
39.812259361658306,-86.34184623386358,4
39.812258150234975,-86.34184620665862,4
39.812256938810926,-86.34184617952715,4
39.81225572738615,-86.34184615247011,4
39.81225451596066,-86.34184612548836,4
39.8122533045344,-86.3418460985828,4
39.81225209310741,-86.34184607175432,4
39.81225088167966,-86.34184604500379,4
39.81224967025115,-86.3418460183321,4
39.81224845882187,-86.34184599174014,4
39.8122472473918,-86.34184596522881,4
39.812246035960946,-86.34184593879898,4
39.812244824529294,-86.34184591245155,4
39.81224361309684,-86.34184588618739,4
39.81224240166357,-86.3418458600074,4
39.81224119022949,-86.34184583391244,4
39.81223997879457,-86.34184580790345,4
39.812238767358814,-86.34184578198128,4
39.81223755592222,-86.34184575614681,4
39.81223634448477,-86.34184573040095,4
39.812235133046464,-86.34184570474457,4
39.81223392160728,-86.34184567917856,4
39.81223271016723,-86.34184565370383,4
39.81223149872629,-86.34184562832122,4
39.81223028728445,-86.34184560303166,4
39.81222907584172,-86.34184557783601,4
39.81222786439809,-86.34184555273518,4
39.81222665295351,-86.34184552773004,4
39.81222544150803,-86.34184550282149,4
39.81222423006161,-86.34184547801038,4
39.812223018614254,-86.34184545329764,4
39.812221807165955,-86.34184542868415,4
39.81222059571669,-86.34184540417078,4
39.812219384266456,-86.34184537975842,4
39.81221817281525,-86.34184535544799,4
39.81221696136306,-86.34184533124031,4
39.812215749909896,-86.34184530713632,4
39.81221453845572,-86.3418452831369,4
39.812213327000535,-86.34184525924292,4
39.812212115544355,-86.34184523545527,4
39.81221090408715,-86.34184521177485,4
39.8122096926289,-86.34184518820254,4
39.81220848116962,-86.34184516473923,4
39.8122072697093,-86.3418451413858,4
39.81220605824792,-86.34184511814313,4
39.81220484678548,-86.34184509501213,4
39.81220363532197,-86.34184507199366,4
39.81220242385738,-86.34184504908863,4
39.812201212391706,-86.34184502629792,4
39.81220000092493,-86.3418450036224,4
39.81219878945707,-86.34184498106298,4
39.812197577988094,-86.34184495862054,4
39.812196366517995,-86.34184493629596,4
39.812195155046766,-86.34184491409013,4
39.812193943574414,-86.34184489200393,4
39.81219273210091,-86.34184487003827,4
39.812191520626264,-86.34184484819401,4
39.81219030915045,-86.34184482647206,4
39.81218909767348,-86.34184480487329,4
39.81218788619533,-86.34184478339859,4
39.812186674715996,-86.34184476204884,4
39.81218546323548,-86.34184474082495,4
39.81218425175376,-86.34184471972779,4
39.81218304027083,-86.34184469875824,4
39.81218182878669,-86.3418446779172,4
39.81218061730133,-86.34184465720554,4
39.81217940581473,-86.34184463662417,4
39.812178194326904,-86.34184461617397,4
39.81217698283781,-86.34184459585583,4
39.81217577134748,-86.34184457567062,4
39.81217455985589,-86.34184455561923,4
39.81217334836302,-86.34184453570255,4
39.812172136868874,-86.3418445159215,4
39.812170925373444,-86.34184449627689,4
39.81216971387672,-86.3418444767697,4
39.81216850237868,-86.34184445740074,4
39.812167290879344,-86.34184443817094,4
39.81216607937868,-86.34184441908117,4
39.81216486787669,-86.34184440013233,4
39.812163656373365,-86.34184438132529,4
39.8121624448687,-86.34184436266094,4
39.81216123336268,-86.34184434414017,4
39.812160021855306,-86.34184432576387,4
39.81215881034655,-86.34184430753294,4
39.812157598836436,-86.34184428944823,4
39.81215638732493,-86.34184427151065,4
39.81215517581203,-86.3418442537211,4
39.812153964297735,-86.34184423608045,4
39.81215275278204,-86.34184421858959,4
39.81215154126492,-86.34184420124939,4
39.81215032974638,-86.34184418406078,4
39.81214911822641,-86.34184416702459,4
39.812147906704986,-86.34184415014175,4
39.812146695182136,-86.34184413341313,4
39.81214548365781,-86.34184411683962,4
39.81214427213204,-86.34184410042211,4
39.812143060604775,-86.34184408416148,4
